name,label,district_key,district,attribute_1,attribute_2,latitude,longitude,source_file,id
pt_00129,Chikwawa - water conflict area,chikwawa,Chikwawa,water conflict area,severity=0,-15.964738745471806,34.76049587764311,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00129
pt_00130,Chikwawa - borehole,chikwawa,Chikwawa,borehole,severity=0,-15.96618820803282,34.75903590639489,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00130
pt_00131,Chikwawa - fertility loss,chikwawa,Chikwawa,fertility loss,severity=0,-15.965243074607828,34.76177100978438,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00131
pt_00132,Chikwawa - fertility loss,chikwawa,Chikwawa,fertility loss,severity=0,-15.965975168662846,34.7579798084282,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00132
pt_00133,Chikwawa - fertility loss,chikwawa,Chikwawa,fertility loss,severity=0,-15.96565357020297,34.75403434439608,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00133
pt_00134,Chikwawa - gulley,chikwawa,Chikwawa,gulley,severity=4,-15.967743469950705,34.76669319840755,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00134
pt_00135,Chikwawa - fertility loss,chikwawa,Chikwawa,fertility loss,severity=0,-15.966213308400564,34.766817020351176,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00135
pt_00136,Chikwawa - gulley,chikwawa,Chikwawa,gulley,severity=2,-15.965648340959843,34.76298157959705,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00136
pt_00137,Chikwawa - gulley,chikwawa,Chikwawa,gulley,severity=2,-15.960942022034866,34.76168734189271,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00137
pt_00138,Chikwawa - fertility loss,chikwawa,Chikwawa,fertility loss,severity=0,-15.960439381454185,34.759562481794205,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00138
pt_00139,Chikwawa - gulley,chikwawa,Chikwawa,gulley,severity=3,-15.962027090009238,34.76713359873757,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00139
pt_00140,Chikwawa - gulley,chikwawa,Chikwawa,gulley,severity=1,-15.960758998521117,34.7669375021157,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00140
pt_00141,Chikwawa - high grazing pressure,chikwawa,Chikwawa,high grazing pressure,severity=0,-15.960204698736616,34.76625247124994,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00141
pt_00142,Chikwawa - erosion,chikwawa,Chikwawa,erosion,severity=4,-15.959611911721796,34.770771164927126,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00142
pt_00143,Chikwawa - yield decline,chikwawa,Chikwawa,yield decline,severity=0,-15.960160250168991,34.77582198639742,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00143
pt_00144,Chikwawa - fertility loss,chikwawa,Chikwawa,fertility loss,severity=0,-15.960223001087993,34.77640504701979,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00144
pt_00145,Chikwawa - yield decline,chikwawa,Chikwawa,yield decline,severity=0,-15.960947251278114,34.77681554261492,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00145
pt_00146,Chikwawa - water conflict area,chikwawa,Chikwawa,water conflict area,severity=0,-15.960241303439366,34.77528075972105,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00146
pt_00147,Chikwawa - seasonal wetland,chikwawa,Chikwawa,seasonal wetland,severity=0,-15.961475404846365,34.777097921750425,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00147
pt_00148,Chikwawa - riparian agriculture,chikwawa,Chikwawa,riparian agriculture,severity=0,-15.96239575165836,34.778305876941154,Chikwawa A/Older_Women_Chikwaka_A.shp,pt_00148
