name,label,district_key,district,attribute_1,attribute_2,latitude,longitude,source_file,id
pt_02059,Kapiri Mposhi - borehole,kapiri_mposhi,Kapiri Mposhi,borehole,severity=1,-14.216234563217636,28.745301916475775,Zambia/CFU_Ngabwe_Younger_Men.shp,pt_02059
pt_02060,Kapiri Mposhi - borehole,kapiri_mposhi,Kapiri Mposhi,borehole,severity=2,-14.215629898121472,28.74452282875572,Zambia/CFU_Ngabwe_Younger_Men.shp,pt_02060
pt_02061,Kapiri Mposhi - river,kapiri_mposhi,Kapiri Mposhi,river,severity=0,-14.194183960853215,28.740896655081084,Zambia/CFU_Ngabwe_Younger_Men.shp,pt_02061
pt_02062,Kapiri Mposhi - grazery_pressure,kapiri_mposhi,Kapiri Mposhi,grazery_pressure,severity=1,-14.196962543912065,28.74110105659346,Zambia/CFU_Ngabwe_Younger_Men.shp,pt_02062
pt_02063,Kapiri Mposhi - grazery_pressure,kapiri_mposhi,Kapiri Mposhi,grazery_pressure,severity=1,-14.218871831019813,28.70471119984346,Zambia/CFU_Ngabwe_Younger_Men.shp,pt_02063
pt_02064,Chipata - stream permanent,chipata,Chipata,stream permanent,severity=0,-13.546987444950817,32.546565742920414,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02064
pt_02065,Kasenengwa - shallow well,kasenengwa,Kasenengwa,shallow well,severity=0,-13.547035227409639,32.53988664215779,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02065
pt_02066,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=0,-13.546855730242592,32.537935420774005,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02066
pt_02067,Kasenengwa - seasonal stream,kasenengwa,Kasenengwa,seasonal stream,severity=0,-13.547492799889042,32.53657745652765,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02067
pt_02068,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=0,-13.54241859603841,32.540517229341205,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02068
pt_02069,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=0,-13.54511496537534,32.53815615981819,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02069
pt_02070,Kasenengwa - stream permaent,kasenengwa,Kasenengwa,stream permaent,severity=0,-13.53563995146703,32.54235020165732,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02070
pt_02071,Kasenengwa - dam,kasenengwa,Kasenengwa,dam,severity=1,-13.536204372820459,32.54165166037832,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02071
pt_02072,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=2,-13.539039751871917,32.53677793787478,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02072
pt_02073,Kasenengwa - pollinators,kasenengwa,Kasenengwa,pollinators,severity=0,-13.541591746697309,32.53535517693938,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02073
pt_02074,Kasenengwa - stream seasonal,kasenengwa,Kasenengwa,stream seasonal,severity=0,-13.547682803116961,32.53226885391887,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02074
pt_02075,Kasenengwa - pollinators,kasenengwa,Kasenengwa,pollinators,severity=0,-13.548822058454773,32.52701613047698,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02075
pt_02076,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=0,-13.55151362532041,32.517128735726146,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02076
pt_02077,Kasenengwa - sacred forest,kasenengwa,Kasenengwa,sacred forest,severity=0,-13.545757208593193,32.51947157768771,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02077
pt_02078,Kasenengwa - stream permanent,kasenengwa,Kasenengwa,stream permanent,severity=0,-13.543556263836447,32.51724676953844,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02078
pt_02079,Kasenengwa - permanent wetland,kasenengwa,Kasenengwa,permanent wetland,severity=0,-13.53613127746109,32.51773539525128,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02079
pt_02080,Kasenengwa - permanent wetland,kasenengwa,Kasenengwa,permanent wetland,severity=0,-13.538239642691012,32.516898486915736,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02080
pt_02081,Kasenengwa - pollinators,kasenengwa,Kasenengwa,pollinators,severity=0,-13.530868411581825,32.516705354222935,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02081
pt_02082,Kasenengwa - pollinators,kasenengwa,Kasenengwa,pollinators,severity=0,-13.534055714746097,32.5209556268244,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02082
pt_02083,Kasenengwa - sacred forest,kasenengwa,Kasenengwa,sacred forest,severity=0,-13.534002976645445,32.520557161175034,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02083
pt_02084,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=0,-13.542271138869895,32.527389675103976,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02084
pt_02085,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=0,-13.54126270581333,32.525004695217106,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02085
pt_02086,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=2,-13.541614842506226,32.532522850234095,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02086
pt_02087,Kasenengwa - pollinators,kasenengwa,Kasenengwa,pollinators,severity=0,-13.540108876743167,32.53247011213345,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02087
pt_02088,Kasenengwa - sacred forest,kasenengwa,Kasenengwa,sacred forest,severity=0,-13.540015120119786,32.531919291971086,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02088
pt_02089,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=2,-13.539491035244579,32.527944890108124,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02089
pt_02090,Kasenengwa - sacred forest,kasenengwa,Kasenengwa,sacred forest,severity=0,-13.537971152482735,32.527816707224595,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02090
pt_02091,Kasenengwa - land tenure,kasenengwa,Kasenengwa,land tenure,severity=0,-13.538895900428194,32.52898866501686,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02091
pt_02092,Kasenengwa - pollinators,kasenengwa,Kasenengwa,pollinators,severity=0,-13.53751335647013,32.527734303942324,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02092
pt_02093,Kasenengwa - land tenure,kasenengwa,Kasenengwa,land tenure,severity=0,-13.535649577343621,32.522936235493425,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02093
pt_02094,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=2,-13.53635275201898,32.52201624862649,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02094
pt_02095,Kasenengwa - dam,kasenengwa,Kasenengwa,dam,severity=1,-13.535139775703989,32.52796979421122,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02095
pt_02096,Kasenengwa - stream permanent,kasenengwa,Kasenengwa,stream permanent,severity=0,-13.536660039352125,32.530116820886676,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02096
pt_02097,Kasenengwa - land tenure,kasenengwa,Kasenengwa,land tenure,severity=0,-13.540600301042925,32.53254677588276,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02097
pt_02098,Kasenengwa - land tenure,kasenengwa,Kasenengwa,land tenure,severity=0,-13.548407757080117,32.51791629620712,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02098
pt_02099,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=2,-13.547413445599934,32.517799772815806,Zambia/TLC_Eastern_Kasenangwa_Older_Men.shp,pt_02099
pt_02100,Kasenengwa - stream seasonal,kasenengwa,Kasenengwa,stream seasonal,severity=0,-13.534492015822593,32.54333488429757,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02100
pt_02101,Kasenengwa - stream seasonal,kasenengwa,Kasenengwa,stream seasonal,severity=0,-13.547968807002919,32.53679724073666,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02101
pt_02102,Kasenengwa - erosion,kasenengwa,Kasenengwa,erosion,severity=5,-13.551485227191636,32.51608244167893,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02102
pt_02103,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=3,-13.548392878709281,32.517133465024536,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02103
pt_02104,Kasenengwa - ,kasenengwa,Kasenengwa,,severity=0,-13.546030217435383,32.518669669351546,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02104
pt_02105,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=5,-13.543428598952998,32.51958046351915,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02105
pt_02106,Kasenengwa - grazery pressure,kasenengwa,Kasenengwa,grazery pressure,severity=0,-13.54298703658874,32.51526918476637,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02106
pt_02107,Kasenengwa - stream permanent,kasenengwa,Kasenengwa,stream permanent,severity=0,-13.54275298485097,32.517299412055266,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02107
pt_02108,Kasenengwa - grazery pressure,kasenengwa,Kasenengwa,grazery pressure,severity=0,-13.540191376255153,32.516722033609874,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02108
pt_02109,Kasenengwa - permanent wetland,kasenengwa,Kasenengwa,permanent wetland,severity=4,-13.54135426523675,32.51711644001272,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02109
pt_02110,Kasenengwa - grazery pressure,kasenengwa,Kasenengwa,grazery pressure,severity=0,-13.538666863361673,32.51856649345,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02110
pt_02111,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=5,-13.532221927290378,32.52030015355326,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02111
pt_02112,Kasenengwa - stream seasonal,kasenengwa,Kasenengwa,stream seasonal,severity=0,-13.535969021879941,32.52897596684639,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02112
pt_02113,Kasenengwa - sacred forest,kasenengwa,Kasenengwa,sacred forest,severity=0,-13.537867970436187,32.52766952015416,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02113
pt_02114,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=5,-13.538705971600756,32.526615105727,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02114
pt_02115,Kasenengwa - erosion,kasenengwa,Kasenengwa,erosion,severity=3,-13.539405557381459,32.52887205702458,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02115
pt_02116,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=2,-13.53963126777108,32.5282933124358,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02116
pt_02117,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=2,-13.54138995682745,32.53246490343168,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02117
pt_02118,Kasenengwa - erosion,kasenengwa,Kasenengwa,erosion,severity=5,-13.541097343563367,32.53224266550959,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02118
pt_02119,Kasenengwa - sacred forest,kasenengwa,Kasenengwa,sacred forest,severity=0,-13.534798750454835,32.52067124620166,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02119
pt_02120,Kasenengwa - erosion,kasenengwa,Kasenengwa,erosion,severity=4,-13.535190126482986,32.52317612512494,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02120
pt_02121,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=2,-13.536839110891188,32.52409467064005,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02121
pt_02122,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=5,-13.539484931297538,32.52363448631783,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02122
pt_02123,Kasenengwa - stream seasonal,kasenengwa,Kasenengwa,stream seasonal,severity=0,-13.541926510031432,32.52717477548199,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02123
pt_02124,Kasenengwa - ridge,kasenengwa,Kasenengwa,ridge,severity=3,-13.541677265535688,32.52892966019697,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02124
pt_02125,Kasenengwa - sacred forest,kasenengwa,Kasenengwa,sacred forest,severity=0,-13.5393568119968,32.53161253557918,Zambia/TLC_Eastern_Kasenangwa_Older_Women.shp,pt_02125
pt_02126,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=4,-13.53508950093865,32.53710275956822,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02126
pt_02127,Chipata - gulley,chipata,Chipata,gulley,severity=5,-13.5367911474943,32.54999839041157,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02127
pt_02128,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=5,-13.539001332101053,32.54819559507875,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02128
pt_02129,Chipata - stream permanent,chipata,Chipata,stream permanent,severity=0,-13.544261627348423,32.54934120277631,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02129
pt_02130,Chipata - seasonal wetlands,chipata,Chipata,seasonal wetlands,severity=0,-13.543979975504731,32.549636266612566,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02130
pt_02131,Chipata - seasonal wetlands,chipata,Chipata,seasonal wetlands,severity=4,-13.547310620323001,32.54709692935518,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02131
pt_02132,Chipata - seasonal wetlands,chipata,Chipata,seasonal wetlands,severity=4,-13.549156825805083,32.5466927813128,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02132
pt_02133,Chipata - flooding,chipata,Chipata,flooding,severity=4,-13.549514478939933,32.54656974863444,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02133
pt_02134,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=4,-13.54472238517608,32.541552467515565,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02134
pt_02135,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=2,-13.54369704902788,32.538319194764,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02135
pt_02136,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=4,-13.540747903592736,32.54219763587497,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02136
pt_02137,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=5,-13.541043207067464,32.534991806631105,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02137
pt_02138,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=0,-13.541203289443903,32.53231406506163,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02138
pt_02139,Kasenengwa - river,kasenengwa,Kasenengwa,river,severity=5,-13.53798223799076,32.53313873184935,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02139
pt_02140,Kasenengwa - river bank collapse,kasenengwa,Kasenengwa,river bank collapse,severity=4,-13.536958680977785,32.531600970839335,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02140
pt_02141,Kasenengwa - ridges,kasenengwa,Kasenengwa,ridges,severity=2,-13.538491591006695,32.531795010083506,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02141
pt_02142,Kasenengwa - run-off,kasenengwa,Kasenengwa,run-off,severity=5,-13.537729986973352,32.53014082552701,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02142
pt_02143,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=5,-13.532645108282992,32.52053216535544,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02143
pt_02144,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=5,-13.533631055980555,32.518245499496075,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02144
pt_02145,Kasenengwa - grazing disputes,kasenengwa,Kasenengwa,grazing disputes,severity=4,-13.53307759290817,32.514879487380234,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02145
pt_02146,Kasenengwa - grazing high pressure,kasenengwa,Kasenengwa,grazing high pressure,severity=5,-13.532612865128563,32.51501592122379,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02146
pt_02147,Kasenengwa - water conflicts,kasenengwa,Kasenengwa,water conflicts,severity=5,-13.532847360797172,32.51533142448701,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02147
pt_02148,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=4,-13.53811711800446,32.51383065220793,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02148
pt_02149,Kasenengwa - seasonal permanent,kasenengwa,Kasenengwa,seasonal permanent,severity=2,-13.535810533336871,32.517407777043616,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02149
pt_02150,Kasenengwa - river bank collapse,kasenengwa,Kasenengwa,river bank collapse,severity=5,-13.535703944396595,32.516610491770344,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02150
pt_02151,Kasenengwa - seasonal wetlands,kasenengwa,Kasenengwa,seasonal wetlands,severity=3,-13.536027974775036,32.51683646032373,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02151
pt_02152,Kasenengwa - ridge,kasenengwa,Kasenengwa,ridge,severity=4,-13.54766748705326,32.513800807304676,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02152
pt_02153,Kasenengwa - run-off,kasenengwa,Kasenengwa,run-off,severity=5,-13.547143922178627,32.51389307069137,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02153
pt_02154,Kasenengwa - women barriers,kasenengwa,Kasenengwa,women barriers,severity=5,-13.546622744896249,32.51374572214033,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02154
pt_02155,Kasenengwa - water conflicts,kasenengwa,Kasenengwa,water conflicts,severity=4,-13.54386013010658,32.51390313268735,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02155
pt_02156,Kasenengwa - streams permanent,kasenengwa,Kasenengwa,streams permanent,severity=2,-13.543876479152742,32.519858946223955,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02156
pt_02157,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=3,-13.544077125827307,32.5197285870148,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02157
pt_02158,Kasenengwa - stream permanent,kasenengwa,Kasenengwa,stream permanent,severity=2,-13.542543619056127,32.5172727494611,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02158
pt_02159,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=3,-13.54167197544813,32.51747784207475,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02159
pt_02160,Kasenengwa - stream permanent,kasenengwa,Kasenengwa,stream permanent,severity=2,-13.541195867595022,32.517734207841805,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02160
pt_02161,Kasenengwa - grazery high pressure,kasenengwa,Kasenengwa,grazery high pressure,severity=5,-13.551270321486372,32.51572705432892,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02161
pt_02162,Kasenengwa - stream permanent,kasenengwa,Kasenengwa,stream permanent,severity=2,-13.55035825705413,32.516792129570526,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02162
pt_02163,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=5,-13.540390366211724,32.521199200905535,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02163
pt_02164,Kasenengwa - stream permanent,kasenengwa,Kasenengwa,stream permanent,severity=2,-13.538705767204231,32.522446862379205,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02164
pt_02165,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=3,-13.538897780768917,32.5226228748135,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02165
pt_02166,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=3,-13.543394098408617,32.53142883023835,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02166
pt_02167,Kasenengwa - stream permanent,kasenengwa,Kasenengwa,stream permanent,severity=2,-13.543287424206016,32.53099146600768,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02167
pt_02168,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=3,-13.542322022672463,32.52966337218528,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02168
pt_02169,Kasenengwa - stream permanent,kasenengwa,Kasenengwa,stream permanent,severity=2,-13.542082005716606,32.52924734279513,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02169
pt_02170,Kasenengwa - sedimentation,kasenengwa,Kasenengwa,sedimentation,severity=5,-13.537377673381854,32.52490570274925,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02170
pt_02171,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=2,-13.53811372537982,32.52675116645429,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02171
pt_02172,Kasenengwa - sedimentation,kasenengwa,Kasenengwa,sedimentation,severity=5,-13.539110275780539,32.526995450378266,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02172
pt_02173,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=2,-13.539480458968947,32.52894346355008,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02173
pt_02174,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=3,-13.542102084172114,32.52695903891713,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02174
pt_02175,Kasenengwa - stream permanent,kasenengwa,Kasenengwa,stream permanent,severity=2,-13.541865409674607,32.52659492430558,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02175
pt_02176,Kasenengwa - stream permanent,kasenengwa,Kasenengwa,stream permanent,severity=2,-13.5409194399138,32.52430173048204,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02176
pt_02177,Kasenengwa - seasonal wetland,kasenengwa,Kasenengwa,seasonal wetland,severity=3,-13.541168008821952,32.524670699955074,Zambia/TLC_Eastern_Kasenangwa_Younger_Men.shp,pt_02177
pt_02178,Kasenengwa - irrigation,kasenengwa,Kasenengwa,irrigation,severity=0,-13.541765124485256,32.53957827662075,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02178
pt_02179,Kasenengwa - yield loss,kasenengwa,Kasenengwa,yield loss,severity=2,-13.541338768724149,32.539151920859645,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02179
pt_02180,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=1,-13.539485719997447,32.5283011667395,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02180
pt_02181,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=1,-13.537379522537577,32.52667248773208,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02181
pt_02182,Kasenengwa - yield loss,kasenengwa,Kasenengwa,yield loss,severity=3,-13.537810141856296,32.52592636515014,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02182
pt_02183,Kasenengwa - gulley,kasenengwa,Kasenengwa,gulley,severity=0,-13.537959366372682,32.52304420020506,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02183
pt_02184,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=1,-13.536597642697084,32.523543719280944,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02184
pt_02185,Kasenengwa - shallow well,kasenengwa,Kasenengwa,shallow well,severity=0,-13.53890587616234,32.522430247909064,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02185
pt_02186,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=2,-13.53531169709621,32.52261784444394,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02186
pt_02187,Kasenengwa - stream permanent,kasenengwa,Kasenengwa,stream permanent,severity=0,-13.531376433421194,32.52404187268604,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02187
pt_02188,Kasenengwa - irrigation,kasenengwa,Kasenengwa,irrigation,severity=0,-13.531205891116752,32.5236027262521,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02188
pt_02189,Kasenengwa - grazing,kasenengwa,Kasenengwa,grazing,severity=0,-13.541950293964419,32.5171121846623,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02189
pt_02190,Kasenengwa - shallow well,kasenengwa,Kasenengwa,shallow well,severity=0,-13.542948090327338,32.51697778532022,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02190
pt_02191,Kasenengwa - grazing disputes,kasenengwa,Kasenengwa,grazing disputes,severity=3,-13.542733375503172,32.51611773012087,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02191
pt_02192,Kasenengwa - water conflicts,kasenengwa,Kasenengwa,water conflicts,severity=5,-13.542241244789622,32.51664705676044,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02192
pt_02193,Kasenengwa - seasonal wetlands,kasenengwa,Kasenengwa,seasonal wetlands,severity=0,-13.542524506072425,32.517184967075266,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02193
pt_02194,Kasenengwa - irrigation,kasenengwa,Kasenengwa,irrigation,severity=0,-13.543884135641203,32.52026791474432,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02194
pt_02195,Kasenengwa - spring,kasenengwa,Kasenengwa,spring,severity=0,-13.543325302618006,32.51957635887812,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02195
pt_02196,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=1,-13.54739081286177,32.51852854695963,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02196
pt_02197,Kasenengwa - borehole,kasenengwa,Kasenengwa,borehole,severity=1,-13.547677214786159,32.516984770733046,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02197
pt_02198,Kasenengwa - yield,kasenengwa,Kasenengwa,yield,severity=2,-13.548173179094247,32.51734102678533,Zambia/TLC_Eastern_Kasenangwa_Younger_Women.shp,pt_02198
